POST_ID,KEYWORD_ID,POST_TEXT,HASHTAGS,AUTHOR_ID,POST_DATE,LIKE_COUNT,PLATFORM
jeon_unni_2025-05-25,,초콜렛 걸린 그 이후🍫🍫 ㅋㅋㅋ 8주,"#젼언니, #초콜렛, #이후",jeon_unni_2025-05-25,2025-05-25,2.5만,instagram
jeon_unni_2025-05-23,,튀르키에(터키) 벽돌케이크 분석하다가...생긴일😅😅 9주,"#젼언니, #튀르, #터키, #벽돌, #케이크, #분석",jeon_unni_2025-05-23,2025-05-23,1.5만,instagram
jeon_unni_2025-05-22,,터키에서 온 벨벳 초콜렛 케이크🍰 이건 초코렛이 아니라 케이크래요!!!띠용💕 9주,"#젼언니, #터키, #벨벳, #초콜렛, #케이크, #이건, #초코렛, #케이크, #띠용",jeon_unni_2025-05-22,2025-05-22,1.5만,instagram
jeon_unni_2025-05-21,,벽돌초콜렛🍫준비대써?준비대써?💕 9주,"#젼언니, #벽돌, #초콜렛, #준비, #준비",jeon_unni_2025-05-21,2025-05-21,3.5만,instagram
jeon_unni_2025-05-20,,피클국수 만든 그 피클과 가장비슷한 맛을 찾아라!!! 9주,"#젼언니, #피클, #국수, #피클, #가장",jeon_unni_2025-05-20,2025-05-20,5539,instagram
jeon_unni_2025-05-17,,@cocacola_korea 스프라이트에서 4년만에 출시된 신제품! 스프라이트 제로 Chill ~💚 익숙한 브랜드에서 이렇게 새로운 제품이 나오면 한번씩 사먹어보는게 국룰이잖아요!!(윙크) 한더위 속 편의점에서 찾아서 무더보쟈😆 먹을 땐 꼭 얼음컵 or 돌얼음에다가 먹는걸 추천!! 9주,"#광고, #스프라이트, #스프라이트제로Chil, #SpriteZeroChill, #젼언니, #출시, #신제품, #제로, #브랜드, #제품, #한번, #국룰, #윙크, #더위, #편의점, #더보, #얼음, #얼음, #추천",jeon_unni_2025-05-17,2025-05-17,2226,instagram
jeon_unni_2025-05-15,,"딸기 생요거트바 기억나죠? 🍓 '이번엔 초저당 복숭아 생요거트바로 돌아왔어요🍑 딸기 맛이 워낙 맛있어서 복숭아도 기대했는데… 와, 이건 진짜💥 요거트파우더 ❌ 생요거트 ⭕ 그래서 더 꾸덕쫀쫀젤라또처럼 찐~해요 복숭아 과육도 진짜 큼직하게 박혀있고, 복숭아랑 요거트 조합은 말해 뭐해요 🧡 일반 아이스크림보다 당이 1/5 수준이에요 😎 지금 CU, GS25에서 1+1 행사 중! 딸기 vs 복숭아, 골라먹는 재미까지 🎯 10주","#광고, #라라스윗, #복숭아생요거트바, #딸기, #요거트, #이번, #저당, #복숭아, #요거트, #바로, #딸기, #워낙, #복숭아, #이건, #진짜, #요거트, #파우더, #요거트, #쫀쫀, #젤라또, #복숭아, #과육, #진짜, #복숭아, #요거트, #조합, #일반, #아이스크림, #수준, #지금, #행사, #딸기, #복숭아, #재미",jeon_unni_2025-05-15,2025-05-15,3555,instagram
jeon_unni_2025-05-14,,내가 먹고싶어서 샀어요. 솔직히 처음엔 생소해서 맛있을까 했는데 냄새1도 안나고 넘 맛있었어요😍 수정됨 · 10주,"#내돈내산, #젼언니, #처음, #냄새, #안나, #수정",jeon_unni_2025-05-14,2025-05-14,3만,instagram
jeon_unni_2025-05-14,,"단거 좋아하는사람!!모여😍 방문정보🔥 📍장소 - 더현대서울 지하1층 식품행사장 ⏰일시 - 5월 17일 토요일, 오후 2시~4시 수정됨 · 10주","#광고, #니아르, #애사비, #더현대서울, #젼언니, #사람, #방문, #정보, #장소, #현대, #서울, #지하, #식품, #행사, #일시, #토요일, #오후, #수정",jeon_unni_2025-05-14,2025-05-14,1895,instagram
jeon_unni_2025-05-13,,동전오징어 드디어 해묵었어요😍🦑 10주,"#젼언니, #동전, #오징어",jeon_unni_2025-05-13,2025-05-13,2.2만,instagram
jeon_unni_2025-05-11,,젼언니 선에센스 올리브영 온라인몰 입점!!!😍 다 젼둥이들 덕분이에요. 좋은 제품 알아봐주셔서 감사합니다🤍 5월 12일 올리브영 온라인몰에서 할인가로 만나요❤️ @zerocipe_official 수정됨 · 10주,"#젼언니, #제로시피, #젼언, #에센스, #올리브영, #온라인, #입점, #둥이, #덕분, #제품, #올리브영, #온라인, #할인, #가로, #수정",jeon_unni_2025-05-11,2025-05-11,1505,instagram
jeon_unni_2025-05-10,,바세린없이 못사는여자의 바세린 꾸미기✨ 같이 꾸미자😝 수정됨 · 10주,"#젼언니, #바세린, #여자, #바세린, #수정",jeon_unni_2025-05-10,2025-05-10,3694,instagram
jeon_unni_2025-05-09,,"배우 변우석님과 함께하는 배라 5월 이달의 맛 [봄날의 곰을 좋아하세요?] 🐻🍓🍌 딸기&바나나 플레이버에 귀엽고 말랑한 곰돌이 젤리가 콕콕! 차가워서 딱딱할 줄 알았는데 곰돌이 젤리가 말랑쫀득해서 젼언니가 먹기에도 새로운 식감이더라구요!! ✨ 같이 나온 시즌 한정 아이스크림, [아이 원–츄!] 우유 베이스에 츄러스 설탕이 씹히는 느낌이 있어서 시원한 츄러스 크림을 먹는 기분!! 🤩 이번 달 더블업 프로모션까지 참여해서 👉 두 가지맛 한번에 꼭!꼭! 무더보쟈! 💗 11주","#광고, #배스킨라빈스, #배라, #이달의맛, #봄날의곰을좋아하세요, #아이원츄, #배우, #우석, #봄날, #딸기, #바나나, #플레이, #곰돌이, #젤리, #곰돌이, #젤리, #말랑쫀득해, #먹기, #시즌, #한정, #아이스크림, #아이, #우유, #베이스, #츄러스, #설탕, #느낌, #츄러스, #크림, #기분, #이번, #더블, #프로모션, #참여, #가지, #한번, #더보",jeon_unni_2025-05-09,2025-05-09,2194,instagram
jeon_unni_2025-05-09,,동전오징어 먹고싶은데 버터가없을때😂 수정됨 · 11주,"#젼언니, #동전, #오징어, #버터, #수정",jeon_unni_2025-05-09,2025-05-09,2.2만,instagram
