KEYWORD_ID,KEYWORD_NAME,KEYWORDUP
709,병조림,1
710,커피우유,1
711,GS25#스윗벚꽃젤리샤베트,1
712,바스켓팝콘,1
713,카카오,1
714,크라운베이커리,1
715,립싱크,1
716,베커,1
717,먹견,1
718,코카콜라,1
719,오리진,1
720,스프,1
721,생파,1
722,두부,1
723,페타치즈파스타,1
724,소보로빵,1
725,식감,1
726,청양고추파스타,1
727,시라즈샐러드,1
728,푸드,1
729,오픈피드,1
730,단백질,1
731,연유,1
732,블린더초콜렛,1
733,케익,1
734,오일,1
735,꿀떡시리얼,1
736,꿀떡,1
737,고추장,1
738,다이닝,1
739,메뉴,1
740,해묵,1
741,마시멜로우크림치즈케이크,1
742,가을음식,1
743,크림치즈케이크,1
744,바찌바찌,1
745,닭밝,1
746,조림,1
747,맥앤치즈,1
748,에너지드링크추천,1
749,해각포,1
750,육회바른연어,1
751,불닭마요연어깍두기정식,1
752,불닭마요연어초밥,1
753,물라면,1
754,울산쫀드기,1
755,타르트,1
756,카스타드,1
757,롯데카스타드,1
758,육회칼빔면,1
759,칼빔면,1
760,불닭소스,1
761,대추야자,1
762,너드젤리,1
763,두릅,1
764,짜파게티콘테스트,1
765,짜파게티레시피,1
766,밥솥카스테라,1
767,피자빵,1
768,양파가루,1
769,크록스간식,1
770,쌍문맛집,1
771,피자스쿨,1
772,고구마피자,1
773,달걀볶음밥,1
774,계란볶음밥,1
775,밥버거,1
776,봉구스밥버거,1
777,어묵,1
778,젖병음료,1
779,감자튀김,1
780,나비엔보일라면,1
781,문방구간식,1
782,불닭팽이쌈,1
783,랭킹닭컴,1
784,잇메이트,1
785,크리스피닭가슴살,1
786,60계치킨,1
787,짜장계란치킨,1
788,밥솥레시피,1
789,마시멜로스프레드,1
790,발열라면,1
791,순대국밥,1
792,맛스타그램,1
793,마시멜로초콜릿,1
794,추석음식,1
795,갈비찜,1
796,라이스페이퍼크로와상,1
797,단호박요리,1
798,편의점음식,1
799,설탕국수,1
800,개구리알,1
801,연어국수,1
802,달걀말이,1
803,김밥,1
804,간물,1
805,홋카이도 치즈 케이크,1
806,ricecake,1
807,구미,1
808,추천 #메론프라푸치노,1
809,멜론 빵,1
810,cocoabombs,1
811,에스프레소 커피,1
812,국,1
813,오레오 레코페,1
814,Holographicchocolate,1
815,ShinyChocolate,1
816,반짝임,1
817,iriquechocolate,1
818,MagicalChocolate,1
819,ai먹방,1
820,Tiktokfood,1
821,reelsfood,1
822,일본 음식,1
823,도키 우드,1
824,도쿄 디저트,1
825,LuxuryDessert,1
826,멜론 케이크,1
827,도쿄 미식가,1
828,mz간식,1
829,Icecreammachine,1
830,Unclebosssausage,1
831,DubaifixChocolate,1
832,Mrbeastchocolate,1
833,페이스트블,1
834,Festablesmrbeast,1
835,대만간식asmr,1
836,Meringuecookie,1
837,Cheesemukbang,1
838,mukbangfood,1
839,mallowpop,1
840,과일 콘 피트,1
841,ColdsmokedMackerel,1
842,러시아어,1
843,신상#dubaichocolate,1
844,FixChocolate,1
845,끓는점,1
