VIDEO_ID,KEYWORD_ID,TITLE,DESCRIPTION,CHANNEL_TITLE,PUBLISHED_AT,DURATION,VIEW_COUNT,LIKE_COUNT,COMMENT_COUNT,PLATFORM
츄베릅jmt_20240904,1,과일가죽 중동젤리 라바삭이 편의점에? #shorts #라바삭 #편의점신상 #먹방asmr #먹방브이로그 #신상리뷰 #간식추천 #편의점먹방 #디저트맛집 #젤리먹방 #라바삭젤리,,츄베릅JMT,2024-09-04,PT14S,21161,417,22,youtube
츄베릅jmt_20240903,1,편의점두바이 1등 변경합니다. #shorts #두바이초콜릿 #세븐일레븐 #빅두바이초콜릿 #먹방asmr #먹방브이로그 #먹방영상 #신상리뷰 #간식추천 #편의점신상 #디저트맛집,,츄베릅JMT,2024-09-03,PT15S,267695,3867,60,youtube
츄베릅jmt_20240903,1,편의점 로투스도넛이 나왔는데.. #shorts #로투스도넛 #로투스 #먹방asmr #먹방브이로그 #먹방영상 #신상리뷰 #간식추천 #도넛먹방 #디저트맛집 #편의점신상 #편의점먹방,,츄베릅JMT,2024-09-03,PT10S,13312,166,22,youtube
츄베릅jmt_20240902,1,편의점 두바이마카롱은 맛있을까? #shorts #두바이초콜릿 #두바이마카롱 #신상리뷰 #먹방asmr #먹방브이로그 #먹방영상 #편의점먹방 #편의점신상 #간식추천 #디저트맛집,,츄베릅JMT,2024-09-02,PT12S,14418,276,20,youtube
츄베릅jmt_20240901,1,변우석씨 민초는 아니자나ㅠ #shorts #배라 #배스킨라빈스 #먹방asmr #먹방브이로그 #먹방영상 #신상리뷰 #간식추천 #민초 #민초먹방 #민초파 #민트초코 #디저트맛집,#변우석도외계인 #변우석 #엄마는외계인,츄베릅JMT,2024-09-01,PT15S,17695,261,20,youtube
츄베릅jmt_20240901,1,공차 짜장펄볶이 밥이랑 먹어봤습니다.. #shorts #공차 #짜장펄볶이 #펄볶이 #신상리뷰 #간식추천 #먹방asmr #먹방브이로그 #먹방영상 #음료추천 #신메뉴리뷰 #공차추천,,츄베릅JMT,2024-09-01,PT13S,17697,321,17,youtube
츄베릅jmt_20240829,1,CU 또 두바이초콜릿 만들어왔는데..? #shorts #하트초콜릿 #먹방asmr #먹방브이로그 #먹방영상 #신상리뷰 #간식추천 #편의점먹방 #편의점신상 #두바이초콜릿 #디저트,,츄베릅JMT,2024-08-29,PT12S,91480,1579,29,youtube
츄베릅jmt_20240829,1,존맛 젤리블리도 제로?? #shorts #젤리블리 #젤리먹방 #먹방브이로그 #먹방asmr #먹방영상 #신상리뷰 #편의점신상 #간식추천 #편의점먹방 #디저트맛집 #다이어트식단,,츄베릅JMT,2024-08-29,PT12S,14099,344,14,youtube
츄베릅jmt_20240827,1,이렇게 재밌는 팝업은 오랜만인데?❤️#shorts #용산아이파크몰 #용산맛집 #먹방asmr #먹방브이로그 #먹방영상 #팝업스토어 #팝업 #신상리뷰 #구슬아이스크림 #구슬스 #지존,,츄베릅JMT,2024-08-27,PT18S,10481,348,16,youtube
츄베릅jmt_20240827,1,젤리 공짜로 먹는 방법? #shorts #알맹이 #광장시장 #팝업스토어 #먹방asmr #먹방브이로그 #먹방영상 #신상리뷰 #젤리먹방 #광장시장맛집 #오리온 #팝업,,츄베릅JMT,2024-08-27,PT16S,11064,187,15,youtube
츄베릅jmt_20240826,1,홈플러스까지 두바이초콜릿 붐..?! #shorts #두바이초콜릿 #두바이초콜렛 #홈플러스 #먹방브이로그 #먹방asmr #먹방영상 #간식추천 #신상리뷰 #디저트asmr,,츄베릅JMT,2024-08-26,PT11S,20900,396,23,youtube
츄베릅jmt_20240824,1,의외로 모르는 요즘 뜨는 생일선물? #shorts #왓어브레드 #먹방asmr #먹방브이로그 #먹방영상 #용산카페 #용산맛집 #mbti #디저트맛집 #신상리뷰,"누가 요즘 케이크 선물하니?  친구 생일에 신박한 선물 찾다가 요즘 MZ는 MBTI 빵에 초분다는거야 ! 바로 포장해서 친구한테 주니까 신박해서 재밌다면서 너무 좋아하는거🫶🏻 비쥬얼만 이쁜 빵인 줄 알았는데 안에 크림가득 빵은 퐁신해서 맛있기까지🫶🏻 색깔별로 맛도 다른데 달달, 상큼, 고소 하게 다양해서 더 좋던데🫶🏻 피스타치오, 초코, 레몬, 블루베리 순이더라🫶🏻  다른 빵들도 맛있고 미국갬성 낭낭해서 여기서 인생샷 건지기도 좋드라🫶🏻 심지어 직원분들도 왕친절🫶🏻 친구한테 신박한 생일빵 때리는건 어때?🫶🏻  📍왓어브레드 📍 서울 용산구 한강대로15길 19-19 1층 ⏰ 매일 11:30-21:00  #케이크맛집 #생일선물추천 #생일선물 #생일케이크",츄베릅JMT,2024-08-24,PT14S,111469,2040,28,youtube
츄베릅jmt_20240822,1,"2만원대로 배터져버렸다,, #shorts #샤브올데이 #먹방asmr #먹방브이로그 #먹방영상 #무한리필 #샤브샤브 #인천맛집 #구월동맛집 #인천데이트","단돈 2만원대로 소고기샤브샤브에 치킨파스타삼겹살?  구월동 놀러갔다가 친구가 배터지게 해준대서 따라간곳🫶🏻 소고기샤브샤브, 월남쌈에 샐러드바를 무한으로 뿌실 수 있는데🫶🏻 소고기 3종에 신선한 야채🫶🏻 샐러드바엔 60여가지 음식들이 준비되어 있는데 치킨, 파스타, 삼겹살부터 디저트까지 야무짐🫶🏻 샤브샤브 육수는 4가지인데 마라육수는 마라초보인 나도 먹을 수 있을 정도🫶🏻 다 먹고 죽이랑 칼국수로 마무리🫶🏻 아이스크림에 시리얼 뿌려먹으니 식감까지 추가🫶🏻 3900원만 내면 생맥주가 무한!!🫶🏻  📍샤브올데이 구월점 📍 인천 남동구 구월남로 153 2층 ⏰ 매일 11:30-21:30  ⏰ 평일 B.T 15:00-17:00  💵평일점심 22900원 💵평일저녁,주말,공휴일 27900원",츄베릅JMT,2024-08-22,PT17S,115423,937,40,youtube
츄베릅jmt_20240821,1,요청하신 두바이초콜릿찹쌀떡 나왔습니다❤️ #shorts #한정선 #먹방브이로그 #먹방영상 #먹방asmr #신상리뷰 #간식추천 #두바이초콜릿 #두바이초콜렛 #두바이찹쌀떡,,츄베릅JMT,2024-08-21,PT13S,56722,616,26,youtube
츄베릅jmt_20240821,1,편의점두바이초코바vs부라보 피스타치오? #shorts #두바이초콜릿 #두바이초콜렛 #먹방영상 #신상리뷰 #간식추천 #편의점먹방 #편의점신상 #두바이초코바 #먹방asmr,,츄베릅JMT,2024-08-21,PT13S,10510,183,21,youtube
츄베릅jmt_20240820,1,편의점 요아정 언제까지 할거니? #shorts #요아정 #신상리뷰 #먹방asmr #먹방브이로그 #먹방영상 #편의점신상 #간식추천 #요거트아이스크림 #편의점먹방 #그릭요거트,,츄베릅JMT,2024-08-20,PT11S,17056,420,21,youtube
츄베릅jmt_20240819,1,편의점 두바이초콜릿 1등 찾음💜 #shorts #두바이초콜릿 #두바이초콜렛 #편의점두바이초콜릿 #먹방영상 #먹방asmr #먹방브이로그 #신상리뷰 #편의점신상 #간식추천,,츄베릅JMT,2024-08-19,PT13S,8201,144,27,youtube
츄베릅jmt_20240818,1,얼굴만한 깨찰크림빵이라고?💜 #shorts #신상리뷰 #간식추천 #찰깨크림빵 #먹방영상 #먹방asmr #먹방브이로그 #편의점먹방 #편의점신상,,츄베릅JMT,2024-08-18,PT13S,4956,93,17,youtube
츄베릅jmt_20240817,1,강남 스위트파크 매출 1등 ?💚#shorts #리리컬디저트 #강남맛집 #스위트파크 #먹방asmr #먹방영상 #먹방브이로그 #디저트맛집 #두바이초콜릿 #두바이초콜렛 #강남디저트,강남 신세계 스위트파크 매출 1등이 이거라고?  웨이팅부터 엄청나서 매일 이른 완판을 했던 곳🫶🏻 스위트파크 역대 매출 1등으로 앵콜팝업을 단 3일만 !!! 진행🫶🏻 도톰한 초콜릿안에 녹진한 피스타치오 스프레드와 바쟉한 카다이프 가득🫶🏻 완전 찐두바이 생각나는 맛🫶🏻 달달한데 과한 단맛이 아니라 자꾸 들어가네🫶🏻  심지어 보냉포장이 무료!🫶🏻 사장님의 센스 무엇🫶🏻  현재 두바이초콜릿으로 전국순회중이니 팝업 일정 참고해서 다 털리기 전에 얼른 달려가자🫶🏻  [팝업 일정] 8.16(금)~18(일) 3일간 강남신세계 8.23(금)~9.1(월) 10일간 대전신세계 8.30(금)~9.5(목) 7일간 용산아이파크 9.5(목)~9.11(수) 7일간 잠실롯데월드몰  📍리리컬디저트  #간식추천 #신상리뷰 #간식먹방 #강남신세계 #강남디저트맛집,츄베릅JMT,2024-08-17,PT13S,12341,200,27,youtube
츄베릅jmt_20240816,1,호떡을 왜이렇게 만들어놓았냐;;❤️#shorts #삼립호떡꿀호떡샌드 #호떡 #신상리뷰 #먹방브이로그 #먹방asmr #먹방영상 #간식추천 #편의점먹방 #편의점신상,,츄베릅JMT,2024-08-16,PT12S,11252,162,26,youtube
츄베릅jmt_20240815,1,핑크핑크 데카포 이뿌지?💕 #shorts #데카포 #데카포만들기 #먹방영상 #먹방asmr #먹방브이로그 #편의점신상 #편의점먹방 #신상리뷰 #간식추천 #편의점,,츄베릅JMT,2024-08-15,PT13S,145774,3687,156,youtube
츄베릅jmt_20240814,1,바나나먹으면 나한테 바나나?🍌💛 #shorts #연세우유바나나생크림떡 #연세우유크림빵 #먹방asmr #먹방브이로그 #먹방영상 #신상리뷰 #편의점신상 #간식추천 #편의점먹방,,츄베릅JMT,2024-08-14,PT12S,12052,368,20,youtube
츄베릅jmt_20240813,1,다이어터용 배달 저당볶음밥?!❤️#shorts #뽁당 #배달맛집 #배달볶음밥 #배달음식 #먹방asmr #먹방브이로그 #먹방영상 #먹방 #볶음밥 #저당 #다이어트식단,,츄베릅JMT,2024-08-13,PT17S,9531,160,19,youtube
츄베릅jmt_20240810,1,요아정이 편의점에 또 등장?!❤️ #shorts #요아정 #요거트아이스크림 #신상리뷰 #gs25신상 #먹방asmr #먹방브이로그 #먹방영상 #간식추천 #편의점신상 #편의점먹방,,츄베릅JMT,2024-08-10,PT12S,25603,335,37,youtube
츄베릅jmt_20240809,1,연세우유 이젠 떡이야?💙 #shorts #연세우유우유생크림떡 #연세우유크림빵 #먹방asmr #먹방브이로그 #먹방영상 #신상리뷰 #간식추천 #편의점먹방 #편의점신상,,츄베릅JMT,2024-08-09,PT12S,30421,439,42,youtube
츄베릅jmt_20240808,1,그 핫한 깨먹는 하트티라미수에서 신제품 출시?❤️ #shorts #하트티라미수 #깨먹는티라미수 #티라미수 #디저트맛집 #먹방asmr #먹방영상 #먹방브이로그 #신상리뷰 #간식추천,,츄베릅JMT,2024-08-08,PT14S,47190,903,22,youtube
츄베릅jmt_20240807,1,버거킹 콰트로치즈와퍼에 라구소스라구? #shorts #버거킹 #햄버거먹방 #햄버거맛집 #먹방asmr #먹방브이로그 #먹방영상 #신상리뷰 #햄버거,,츄베릅JMT,2024-08-07,PT14S,26474,233,17,youtube
츄베릅jmt_20240807,1,요즘 MZ들은 데카포 만들어먹는다며?💙 #shorts #데카포 #데카포만들기 #음료먹방 #음료추천 #먹방asmr #먹방브이로그 #먹방영상 #신상리뷰 #편의점먹방 #디저트asmr,,츄베릅JMT,2024-08-07,PT13S,85912,1986,89,youtube
츄베릅jmt_20240806,1,GS25 두바이초콜릿과 찐 두바이초콜릿 비교? #shorts #두바이초콜릿 #gs25두바이초콜릿 #먹방asmr #먹방브이로그 #먹방영상 #신상리뷰 #편의점먹방 #간식추천,,츄베릅JMT,2024-08-06,PT13S,17393,246,13,youtube
츄베릅jmt_20240805,1,던킨에 치토스 뿌려버리기?🧡#shorts #던킨도너츠 #던킨 #치토스도넛 #치토스 #도넛먹방 #먹방asmr #먹방브이로그 #먹방영상 #신상리뷰 #간식추천 #도넛맛집,,츄베릅JMT,2024-08-05,PT15S,20457,290,11,youtube
츄베릅jmt_20240804,1,두바이에서 온 픽스 두바이초콜릿 ASMR💚 #shorts #픽스두바이초콜릿 #두바이초콜릿 #두바이초콜렛 #초콜릿먹방 #디저트asmr #먹방asmr #먹방브이로그 #먹방영상,,츄베릅JMT,2024-08-04,PT14S,171880,2069,29,youtube
츄베릅jmt_20240803,1,CU 신상 두바이초콜릿 컵케이크 에바임;; #shorts #피카컵케이크 #두바이초콜릿 #먹방asmr #먹방브이로그 #먹방영상 #신상리뷰 #간식추천 #두바이초콜렛,,츄베릅JMT,2024-08-03,PT12S,26587,355,23,youtube
츄베릅jmt_20240801,1,투썸 신상 로투스 아박? #shorts #투썸플레이스 #투썸 #투썸케이크 #아이스박스 #로투스 #로투스아이스박스 #케이크맛집 #먹방브이로그 #먹방asmr #먹방영상,"투썸 아이스박스에 로투스를 더했다고?  투썸 8월 신상 로투스 아이스박스 출시 ! 로투스 러버라면 무조건 먹어봐야함 !!🫶🏻  시나몬향 솔솔 빵같은 시나몬쿠키가 3층으로 부드러운 마스카포네 생크림이랑 층을 이루고 있음🫶🏻 안에 달달한 카라멜소스까지 더해져 부드럽고 달달하게 입에서 녹아버림,,🫶🏻🫶🏻 위에 박힌 로투스는 당연히 눅눅하지만 ㅠ 지금 나온 아이스박스 중 제일 맛있는 듯🫶🏻  투썸 가면 일단 먹어봐바❤️  📍투썸플레이스 💵로투스아이스박스 6500원  #디저트asmr #디저트브이로그 #케이크먹방 #카페추천 #카페브이로그",츄베릅JMT,2024-08-01,PT11S,24723,282,9,youtube
